RecNum,EQID,EQName,Year,MoDay,StationName,StaSeqNum,StaID,M,Dip,Rake,Ztor,W,Rjb,Rrup,Azimuth,Vs30,VsFlag,Z1.0,Z1.5,Z2.5,PGA,PGV,PGD,T0.010S,T0.020S,T0.030S,T0.040S,T0.050S,T0.075S,T0.100S,T0.150S,T0.200S,T0.250S,T0.300S,T0.400S,T0.500S,T0.750S,T1.000S,T1.500S,T2.000S,T3.000S,T4.000S,T5.000S,T7.500S,T10.000S
1501,137,"Chi-Chi, Taiwan",1999,920,TCU063,1034,99999,7.62,30,55,0,40.21591,9.8,9.8,-64.7,476.14,1,NA,NA,NA,0.146751,57.0067,55.4639,0.146829,0.147818,0.150304,0.155622,0.17824,0.19841,0.221467,0.294812,0.334553,0.259194,0.302323,0.429384,0.424291,0.370472,0.390176,0.239446,0.346911,0.251535,0.209945,0.187022,0.09511341,0.04194552
1502,137,"Chi-Chi, Taiwan",1999,920,TCU064,1035,99999,7.62,30,55,0,40.21591,16.62,16.62,-90,272.6,0,NA,NA,NA,0.120395,50.9846,47.3544,0.120454,0.120895,0.120757,0.120881,0.122018,0.125534,0.137347,0.131731,0.155641,0.20357,0.234127,0.192629,0.210804,0.252122,0.195894,0.164948,0.207299,0.128154,0.12686,0.124309,0.129704,0.05436896
1503,137,"Chi-Chi, Taiwan",1999,920,TCU065,1036,99999,7.62,30,55,0,40.21591,0.59,0.59,-90,305.85,1,NA,NA,NA,0.656881,105.994,68.2396,0.657154,0.663172,0.672775,0.690742,0.715819,0.78136,0.845383,0.852876,0.888441,0.822035,0.916567,0.749182,0.843855,1.14275,1.20386,0.763681,0.657578,0.351158,0.292833,0.2349,0.123556,0.05594298
1504,137,"Chi-Chi, Taiwan",1999,920,TCU067,1037,99999,7.62,30,55,0,40.21591,0.64,0.64,-90,433.63,1,NA,NA,NA,0.406757,72.3717,64.1168,0.406821,0.408842,0.423469,0.454372,0.460801,0.479456,0.550318,0.569225,0.781994,0.742477,0.888833,1.16152,0.976737,0.900664,0.714855,0.550382,0.361535,0.178093,0.14344,0.109512,0.06467219,0.04066022
1505,137,"Chi-Chi, Taiwan",1999,920,TCU068,1038,99999,7.62,30,55,0,40.21591,0,0.32,90,487.34,1,NA,NA,NA,0.544241,169.963,232.392,0.545449,0.561612,0.591709,0.582776,0.629052,0.678791,0.856581,0.782297,0.743661,0.824275,0.981118,1.08332,1.01019,0.797608,0.7649,0.789207,0.627668,0.4102,0.347067,0.284806,0.220851,0.144642
1506,137,"Chi-Chi, Taiwan",1999,920,TCU070,1039,99999,7.62,30,55,0,40.21591,19.02,19.02,-90,401.26,1,NA,NA,NA,0.205841,56.4474,51.0411,0.205874,0.20676,0.206684,0.214595,0.21168,0.219753,0.22363,0.219235,0.268059,0.342734,0.375121,0.49821,0.742503,0.584972,0.351891,0.225035,0.179931,0.234332,0.137632,0.183422,0.06550578,0.04514896
1507,137,"Chi-Chi, Taiwan",1999,920,TCU071,1040,99999,7.62,30,55,0,40.21591,0,5.31,90,624.85,1,20,NA,NA,0.622876,59.5101,39.9678,0.626278,0.642016,0.658498,0.717286,0.724469,0.874716,1.10242,1.46104,1.84217,2.78165,1.69908,0.995452,0.955716,0.801894,0.582612,0.350847,0.207862,0.114561,0.08831874,0.101461,0.04251217,0.02381565
1508,137,"Chi-Chi, Taiwan",1999,920,TCU072,1041,99999,7.62,30,55,0,40.21591,0,7.03,60.16,468.14,1,NA,NA,NA,0.403255,60.0819,36.2475,0.405997,0.415534,0.459609,0.562838,0.623113,0.699741,0.761347,0.887271,1.2019,1.04288,0.958192,1.32365,1.01288,1.31325,0.876599,0.401334,0.222854,0.128771,0.09684996,0.05772064,0.03433866,0.03019673
1509,137,"Chi-Chi, Taiwan",1999,920,TCU074,1042,99999,7.62,30,55,0,40.21591,0,13.46,80.76,549.43,1,NA,NA,NA,0.449555,53.9687,20.7114,0.449759,0.45809,0.482365,0.490727,0.491992,0.589029,0.618064,0.708726,0.811163,0.700162,0.840114,0.889675,1.2172,1.2773,1.11578,0.770713,0.28727,0.153992,0.101079,0.06030495,0.02353898,0.009782659
1510,137,"Chi-Chi, Taiwan",1999,920,TCU075,1043,99999,7.62,30,55,0,40.21591,0.91,0.91,-90,573.02,1,NA,NA,NA,0.302021,56.6915,48.4897,0.302528,0.304101,0.309286,0.348681,0.393412,0.384099,0.510347,0.559772,0.55909,0.634851,0.590939,0.681291,0.552649,0.327499,0.354071,0.228909,0.235209,0.236367,0.185114,0.127765,0.08091271,0.03999935
1511,137,"Chi-Chi, Taiwan",1999,920,TCU076,1044,99999,7.62,30,55,0,40.21591,2.76,2.76,-90,614.98,1,NA,NA,NA,0.354906,63.4165,33.3837,0.356337,0.370126,0.472845,0.554485,0.616772,0.566728,0.664572,0.676023,0.929339,0.818558,1.19619,0.784071,0.713489,0.51734,0.553628,0.299857,0.224437,0.17602,0.12972,0.0916503,0.04612581,0.02084261
1512,137,"Chi-Chi, Taiwan",1999,920,TCU078,1045,99999,7.62,30,55,0,40.21591,0,8.2,90,443.04,1,NA,NA,NA,0.392727,34.71,22.076,0.393792,0.405166,0.403144,0.417687,0.44073,0.59631,0.81342,1.27457,1.02426,1.24211,1.09553,0.933802,0.862922,0.58935,0.473789,0.27566,0.139974,0.07283621,0.04227118,0.03164183,0.01758175,0.01750981
1513,137,"Chi-Chi, Taiwan",1999,920,TCU079,1046,99999,7.62,30,55,0,40.21591,0,10.97,90,363.99,1,NA,NA,NA,0.529026,52.0807,12.5394,0.529262,0.550362,0.566961,0.664982,0.66091,0.70536,0.87683,1.04451,1.46461,1.18197,1.21406,1.11118,0.942829,0.900926,0.613039,0.271657,0.172468,0.07446925,0.05029802,0.02196365,0.01777883,0.008759933
1514,137,"Chi-Chi, Taiwan",1999,920,TCU081,1047,99999,7.62,30,55,0,40.21591,55.49,55.49,-5.14,272.6,0,NA,NA,NA,0.08636437,37.1585,42.1751,0.08637036,0.08643343,0.08652049,0.08675351,0.08674743,0.08887276,0.0905226,0.12119,0.121557,0.157833,0.201514,0.227025,0.237664,0.204757,0.203583,0.187942,0.129298,0.08141676,0.09030813,0.09053426,0.07959417,0.04512035
1515,137,"Chi-Chi, Taiwan",1999,920,TCU082,1048,99999,7.62,30,55,0,40.21591,5.18,5.18,-90,472.81,1,NA,NA,NA,0.220034,51.9968,64.3409,0.220079,0.221037,0.223473,0.222016,0.262292,0.268948,0.254068,0.341572,0.365438,0.465976,0.522831,0.573835,0.517501,0.404275,0.370503,0.294363,0.213424,0.162125,0.116788,0.103794,0.08463921,0.05771561
1516,137,"Chi-Chi, Taiwan",1999,920,TCU083,1049,99999,7.62,30,55,0,40.21591,80.18,80.32,6.74,473.9,0,NA,NA,NA,0.09560876,27.3932,31.8516,0.09564178,0.09582452,0.09617453,0.09676437,0.09739735,0.105505,0.100955,0.117756,0.116007,0.146367,0.211285,0.192585,0.207424,0.176258,0.17359,0.110141,0.11996,0.07104497,0.07287473,0.08937073,0.06005893,0.03629373
1517,137,"Chi-Chi, Taiwan",1999,920,TCU084,1050,99999,7.62,30,55,0,40.21591,0,11.24,90,553.4,0,NA,NA,NA,0.794169,92.6515,28.7917,0.794411,0.79624,0.799685,0.805871,0.810692,0.86832,0.926604,1.12468,1.14709,1.26843,1.46823,1.38273,1.62135,1.6666,1.84056,0.931147,0.690459,0.262976,0.110436,0.07048555,0.02810528,0.01661723
1518,137,"Chi-Chi, Taiwan",1999,920,TCU085,1051,99999,7.62,30,55,0,40.21591,55.14,58.09,33.72,999.66,1,NA,NA,NA,0.05985001,7.47607,11.0108,0.06011771,0.06085412,0.06325905,0.06826267,0.08855872,0.09451327,0.145006,0.106304,0.106358,0.125339,0.13672,0.125309,0.141813,0.117213,0.08217627,0.03827781,0.0231503,0.01870888,0.01721734,0.01379696,0.009345562,0.008664519
1519,137,"Chi-Chi, Taiwan",1999,920,TCU087,1052,99999,7.62,30,55,0,40.21591,7,7,-81.63,473.9,0,NA,NA,NA,0.119212,41.3025,46.1071,0.119284,0.119549,0.119758,0.120901,0.122202,0.125062,0.147212,0.194497,0.229634,0.284709,0.29681,0.249668,0.317683,0.229977,0.205588,0.188299,0.127818,0.148082,0.139647,0.09361077,0.05828108,0.03093018
1520,137,"Chi-Chi, Taiwan",1999,920,TCU088,1551,99999,7.62,30,55,0,40.21591,4.67,18.16,82.46,553.4,0,NA,NA,NA,0.522989,19.0608,13.1421,0.530513,0.567692,0.772503,0.873418,1.01082,1.4875,2.03697,1.09755,0.6835,0.576367,0.369071,0.431025,0.270391,0.324685,0.110999,0.06604239,0.08460993,0.03612905,0.02229483,0.01723986,0.02162948,0.01309614
1521,137,"Chi-Chi, Taiwan",1999,920,TCU089,1053,99999,7.62,30,55,0,40.21591,0,8.88,90,553.4,0,NA,NA,NA,0.287775,30.9697,24.3825,0.287926,0.289822,0.293308,0.295684,0.339187,0.412965,0.521829,0.77452,0.748773,0.937049,0.762157,0.723153,0.520142,0.423831,0.375188,0.239253,0.121361,0.0962773,0.07263016,0.06345317,0.02806854,0.01742059
1522,137,"Chi-Chi, Taiwan",1999,920,TCU092,1054,99999,7.62,30,55,0,40.21591,87.67,88.07,10.79,473.9,0,NA,NA,NA,0.07214741,23.1746,28.396,0.0721569,0.07233536,0.0724446,0.07364044,0.07721788,0.08108574,0.07824054,0.09481414,0.116002,0.139917,0.145576,0.184612,0.243713,0.155257,0.121531,0.128912,0.13778,0.06076709,0.04218604,0.04934116,0.04125505,0.03088596
1523,137,"Chi-Chi, Taiwan",1999,920,TCU094,1055,99999,7.62,30,55,0,40.21591,54.5,54.53,3.98,589.85,1,NA,NA,NA,0.08334289,30.3013,35.3868,0.08334537,0.08344653,0.08397489,0.08626024,0.08620283,0.09531759,0.101388,0.136309,0.128311,0.185167,0.198985,0.152562,0.142204,0.16753,0.131086,0.156429,0.142352,0.08119619,0.06015832,0.07226109,0.04849285,0.03805112
1524,137,"Chi-Chi, Taiwan",1999,920,TCU095,1056,99999,7.62,30,55,0,40.21591,45.15,45.18,4.2,446.63,1,NA,NA,NA,0.528316,56.2392,36.2788,0.531035,0.541236,0.545212,0.574056,0.677051,0.856518,1.28105,0.98827,1.11617,1.41457,1.55683,1.67381,0.942491,0.470255,0.304496,0.149913,0.109418,0.07623229,0.06420896,0.06952704,0.0537554,0.03378805
1525,137,"Chi-Chi, Taiwan",1999,920,TCU096,1057,99999,7.62,30,55,0,40.21591,54.46,54.46,-6.36,473.9,0,NA,NA,NA,0.08243534,29.3678,38.1602,0.08246008,0.08264417,0.08298346,0.08379459,0.08430081,0.101953,0.108053,0.14201,0.167829,0.139686,0.157509,0.151052,0.155857,0.208871,0.117567,0.138549,0.129662,0.07490762,0.08218652,0.06275517,0.06143294,0.03829953
1526,137,"Chi-Chi, Taiwan",1999,920,TCU098,1058,99999,7.62,30,55,0,40.21591,47.67,47.67,-11.5,375.3,0,NA,NA,NA,0.107522,35.4815,38.5169,0.107602,0.108754,0.110816,0.110086,0.113436,0.132244,0.158377,0.21547,0.343974,0.315981,0.276859,0.261315,0.240521,0.219025,0.170615,0.135045,0.144178,0.134742,0.08337168,0.08158675,0.06926624,0.04493745
1527,137,"Chi-Chi, Taiwan",1999,920,TCU100,1059,99999,7.62,30,55,0,40.21591,11.39,11.39,-90,473.9,0,NA,NA,NA,0.121842,34.937,46.0578,0.121864,0.122096,0.12415,0.126324,0.125619,0.148432,0.167529,0.192882,0.255162,0.273268,0.271027,0.28535,0.284906,0.245688,0.230226,0.172391,0.147393,0.102775,0.107135,0.127986,0.06696051,0.052999
1528,137,"Chi-Chi, Taiwan",1999,920,TCU101,1060,99999,7.62,30,55,0,40.21591,2.13,2.13,-65.67,272.6,0,NA,NA,NA,0.226403,61.5443,58.764,0.22686,0.23317,0.246513,0.258522,0.285215,0.363365,0.347677,0.467795,0.425801,0.474942,0.532616,0.502402,0.478662,0.353377,0.304985,0.246721,0.161926,0.141368,0.128863,0.125456,0.07737567,0.0548126
1529,137,"Chi-Chi, Taiwan",1999,920,TCU102,1061,99999,7.62,30,55,0,40.21591,1.51,1.51,-90,714.27,1,NA,NA,NA,0.244402,93.8163,66.4852,0.244491,0.24488,0.245109,0.24971,0.253232,0.267415,0.255306,0.283837,0.269588,0.314811,0.358708,0.386958,0.542955,0.613458,0.593171,0.499395,0.493517,0.326651,0.213718,0.194219,0.100978,0.05024907
1530,137,"Chi-Chi, Taiwan",1999,920,TCU103,1062,99999,7.62,30,55,0,40.21591,6.1,6.1,-86.44,494.1,1,NA,NA,NA,0.158334,44.9244,57.1493,0.158409,0.159372,0.160817,0.162427,0.179316,0.18043,0.202438,0.231514,0.239622,0.353988,0.374001,0.391487,0.421653,0.325487,0.268231,0.190303,0.153303,0.162061,0.119568,0.0946956,0.09631275,0.04949624
1531,137,"Chi-Chi, Taiwan",1999,920,TCU104,1063,99999,7.62,30,55,0,40.21591,12.89,12.89,-84.93,473.9,0,NA,NA,NA,0.107718,44.5026,50.993,0.107722,0.108289,0.109309,0.111896,0.112143,0.128891,0.133248,0.169199,0.168593,0.201992,0.22654,0.256869,0.254746,0.221314,0.241681,0.164565,0.101564,0.116143,0.09318212,0.136081,0.08256505,0.05630828
1532,137,"Chi-Chi, Taiwan",1999,920,TCU105,1064,99999,7.62,30,55,0,40.21591,17.18,17.18,-88.77,575.54,1,NA,NA,NA,0.125289,39.5746,42.4603,0.125348,0.12594,0.126783,0.128208,0.134963,0.134495,0.140426,0.173294,0.194716,0.262026,0.320479,0.423137,0.388696,0.26282,0.206936,0.176766,0.132149,0.139959,0.09484069,0.12328,0.06233292,0.05875482
1533,137,"Chi-Chi, Taiwan",1999,920,TCU106,1065,99999,7.62,30,55,0,40.21591,14.99,14.99,-87.55,473.9,0,NA,NA,NA,0.15737,44.3294,37.1849,0.157441,0.157642,0.158106,0.159498,0.168129,0.190148,0.216526,0.292354,0.384007,0.367806,0.395679,0.432904,0.472367,0.374024,0.339971,0.178929,0.197882,0.196501,0.158575,0.126638,0.0689623,0.03893339
1534,137,"Chi-Chi, Taiwan",1999,920,TCU107,1066,99999,7.62,30,55,0,40.21591,16.01,16.01,-90,473.9,0,NA,NA,NA,0.142872,42.3582,33.5246,0.142944,0.143504,0.144308,0.150759,0.155678,0.149921,0.156838,0.180684,0.22585,0.296745,0.341051,0.382779,0.405854,0.323575,0.350166,0.278284,0.298693,0.208285,0.104673,0.131237,0.06435374,0.03739943
1535,137,"Chi-Chi, Taiwan",1999,920,TCU109,1067,99999,7.62,30,55,0,40.21591,13.08,13.08,-85.41,473.9,0,NA,NA,NA,0.161237,50.02,38.7271,0.161364,0.162343,0.165569,0.167093,0.169093,0.187887,0.187112,0.205197,0.235435,0.307211,0.362823,0.47357,0.507874,0.403999,0.334363,0.286653,0.314315,0.242205,0.162927,0.161165,0.08068929,0.03781855
1536,137,"Chi-Chi, Taiwan",1999,920,TCU110,1068,99999,7.62,30,55,0,40.21591,11.6,11.6,-57.8,212.72,1,NA,NA,NA,0.183082,60.7191,37.5433,0.183134,0.183239,0.183834,0.185461,0.187817,0.193396,0.190558,0.214867,0.234297,0.268958,0.272517,0.283891,0.439944,0.463076,0.511096,0.433839,0.57196,0.259671,0.168395,0.101144,0.05695235,0.02753571
1537,137,"Chi-Chi, Taiwan",1999,920,TCU111,1069,99999,7.62,30,55,0,40.21591,22.14,22.14,-81.68,237.53,1,NA,NA,NA,0.110617,43.5847,39.8324,0.110668,0.111026,0.113014,0.114495,0.116953,0.116263,0.132579,0.157908,0.145198,0.152309,0.203,0.2306,0.284722,0.234161,0.258556,0.21355,0.19051,0.195792,0.1782,0.128877,0.07550734,0.05175643
1538,137,"Chi-Chi, Taiwan",1999,920,TCU112,1070,99999,7.62,30,55,0,40.21591,27.5,27.5,-90,215,0,NA,NA,NA,0.07867673,37.6681,33.6155,0.07878681,0.07919324,0.08001237,0.08323151,0.08675658,0.09722432,0.115643,0.176099,0.225802,0.201837,0.1868,0.220817,0.169154,0.137583,0.161324,0.162613,0.158273,0.183342,0.154759,0.09627251,0.05071858,0.04632014
1539,137,"Chi-Chi, Taiwan",1999,920,TCU113,1071,99999,7.62,30,55,0,40.21591,31.07,31.07,-73.57,230.3,1,NA,NA,NA,0.07196413,25.8639,24.3029,0.07202302,0.07304453,0.07442848,0.07822683,0.0970411,0.08652912,0.09895663,0.145063,0.164511,0.187111,0.209058,0.226241,0.172351,0.118492,0.106221,0.131089,0.124295,0.07922557,0.08702797,0.09704889,0.05158976,0.02012558
1540,137,"Chi-Chi, Taiwan",1999,920,TCU115,1072,99999,7.62,30,55,0,40.21591,21.78,21.78,-59.64,215.34,1,NA,NA,NA,0.105114,47.5508,32.4371,0.105128,0.105297,0.105644,0.107678,0.111648,0.146119,0.120428,0.141542,0.173231,0.163231,0.172159,0.224176,0.261272,0.162115,0.152802,0.173737,0.198012,0.221954,0.21469,0.133661,0.06339148,0.02587507
1541,137,"Chi-Chi, Taiwan",1999,920,TCU116,1073,99999,7.62,30,55,0,40.21591,12.4,12.4,-90,493.09,1,NA,NA,NA,0.168275,47.1783,37.5553,0.168445,0.170824,0.174213,0.176558,0.179863,0.188345,0.227118,0.34242,0.418271,0.370274,0.47616,0.382709,0.431934,0.379977,0.450054,0.289343,0.223993,0.132775,0.150326,0.102242,0.05889231,0.03214997
1542,137,"Chi-Chi, Taiwan",1999,920,TCU117,1074,99999,7.62,30,55,0,40.21591,25.44,25.44,-78.53,198.58,1,NA,NA,NA,0.132096,63.2958,42.449,0.132103,0.132309,0.132969,0.133864,0.134254,0.141675,0.146943,0.172884,0.188469,0.185309,0.233306,0.229209,0.293136,0.287273,0.27586,0.317313,0.28025,0.202487,0.129843,0.159905,0.06588677,0.04322043
1543,137,"Chi-Chi, Taiwan",1999,920,TCU118,1075,99999,7.62,30,55,0,40.21591,26.84,26.84,-90,215,0,NA,NA,NA,0.09826411,30.3602,29.2493,0.09854177,0.09985664,0.102822,0.108278,0.112698,0.141299,0.130332,0.143284,0.180854,0.196069,0.21629,0.236691,0.242208,0.218858,0.149379,0.179765,0.146091,0.131122,0.17008,0.100845,0.06590559,0.03481348
1544,137,"Chi-Chi, Taiwan",1999,920,TCU119,1076,99999,7.62,30,55,0,40.21591,37.95,37.95,-65.74,215,0,NA,NA,NA,0.0646174,21.3095,21.2626,0.06501472,0.0669738,0.0674271,0.06888419,0.07269955,0.07843059,0.09888446,0.122818,0.138784,0.179621,0.173293,0.142548,0.147126,0.126138,0.09900771,0.09271274,0.100529,0.08105273,0.09588307,0.08003823,0.05011084,0.02524929
1545,137,"Chi-Chi, Taiwan",1999,920,TCU120,1077,99999,7.62,30,55,0,40.21591,7.41,7.41,-90,459.34,1,NA,NA,NA,0.237264,45.3816,40.9717,0.237485,0.238574,0.239481,0.242626,0.253109,0.291686,0.330116,0.482785,0.545435,0.527611,0.452345,0.433445,0.345211,0.416124,0.358305,0.249449,0.320984,0.139824,0.115638,0.09213714,0.06890021,0.03170998
1546,137,"Chi-Chi, Taiwan",1999,920,TCU122,1078,99999,7.62,30,55,0,40.21591,9.35,9.35,-90,475.46,1,NA,NA,NA,0.241213,38.8186,35.4641,0.241332,0.242069,0.244026,0.251725,0.266513,0.456997,0.41791,0.520238,0.544174,0.489989,0.497226,0.570762,0.455054,0.324355,0.281378,0.259456,0.192818,0.126912,0.127698,0.09486122,0.06730839,0.02930817
1547,137,"Chi-Chi, Taiwan",1999,920,TCU123,1079,99999,7.62,30,55,0,40.21591,14.93,14.93,-90,272.6,0,NA,NA,NA,0.149163,38.3021,30.0891,0.149236,0.14949,0.150508,0.152314,0.152444,0.154445,0.155188,0.176201,0.246396,0.280391,0.274433,0.318989,0.347582,0.326072,0.377402,0.418611,0.265232,0.224987,0.14253,0.08025172,0.06322646,0.03600242
1548,137,"Chi-Chi, Taiwan",1999,920,TCU128,1080,99999,7.62,30,55,0,40.21591,13.15,13.15,-53.97,599.64,1,NA,NA,NA,0.154061,70.9569,63.5027,0.154135,0.154311,0.154755,0.155031,0.156033,0.172055,0.198139,0.203278,0.244304,0.271017,0.308083,0.309374,0.432507,0.277745,0.275082,0.222644,0.208032,0.182271,0.214512,0.186409,0.116546,0.05560778
1549,137,"Chi-Chi, Taiwan",1999,920,TCU129,1081,9999936,7.62,30,55,0,40.21591,1.84,1.84,-90,664.43,1,NA,NA,NA,0.788006,47.3416,38.7275,0.790244,0.821245,0.898389,0.933683,1.00666,1.07294,1.36142,1.618,1.59776,1.6674,1.45159,1.00572,0.864267,0.782625,0.565551,0.263051,0.19123,0.10645,0.09513219,0.08448014,0.05330396,0.02895803
1550,137,"Chi-Chi, Taiwan",1999,920,TCU136,1082,99999,7.62,30,55,0,40.21591,8.29,8.29,-69.93,473.9,0,NA,NA,NA,0.166633,51.6782,56.3434,0.166684,0.167476,0.167715,0.167316,0.168536,0.173937,0.191765,0.223626,0.261775,0.273302,0.280656,0.334488,0.356563,0.368607,0.532425,0.195935,0.164723,0.152744,0.09250629,0.108306,0.09119648,0.05742068
1551,137,"Chi-Chi, Taiwan",1999,920,TCU138,1083,99999,7.62,30,55,0,40.21591,9.79,9.79,-84.05,652.85,1,NA,NA,NA,0.214551,35.7351,30.6528,0.214875,0.215604,0.220591,0.223814,0.228638,0.265901,0.293793,0.336917,0.42379,0.436181,0.513569,0.53431,0.443711,0.493446,0.424846,0.291014,0.211792,0.156126,0.142233,0.0739767,0.04703587,0.02327652
1552,137,"Chi-Chi, Taiwan",1999,920,TCU140,1084,99999,7.62,30,55,0,40.21591,32.97,32.97,-60.1,215,0,NA,NA,NA,0.06299932,22.202,19.3961,0.06303528,0.06331447,0.06512611,0.06809345,0.07013745,0.08273915,0.108814,0.118368,0.143839,0.162171,0.161375,0.18696,0.171531,0.127416,0.107763,0.115572,0.123436,0.103491,0.08994727,0.07539977,0.04420727,0.02907672
1553,137,"Chi-Chi, Taiwan",1999,920,TCU141,1085,99999,7.62,30,55,0,40.21591,24.21,24.21,-90,215,0,NA,NA,NA,0.08906308,37.187,28.4838,0.0891155,0.08964351,0.09113447,0.09230474,0.09684069,0.107394,0.125775,0.181736,0.202834,0.185102,0.194773,0.1648,0.179649,0.18387,0.172835,0.201693,0.19561,0.124895,0.188911,0.177858,0.04447847,0.02072027
1554,137,"Chi-Chi, Taiwan",1999,920,TCU145,1086,99999,7.62,30,55,0,40.21591,35.34,35.34,-56.08,215,0,NA,NA,NA,0.06993522,20.7611,22.332,0.07005609,0.07057153,0.07544168,0.07911213,0.07941066,0.08358414,0.107494,0.175735,0.151618,0.193302,0.167851,0.197955,0.15304,0.141744,0.13461,0.114909,0.121116,0.08218348,0.0877122,0.07903872,0.04983109,0.03019989
1555,137,"Chi-Chi, Taiwan",1999,920,TCU147,1087,99999,7.62,30,55,0,40.21591,70.61,71.27,15.35,537.92,1,NA,NA,NA,0.121179,26.6109,22.9064,0.121232,0.121479,0.122032,0.123841,0.12356,0.128119,0.132315,0.137272,0.164326,0.177481,0.226672,0.235064,0.234759,0.233904,0.241397,0.1905,0.166427,0.08811308,0.04816668,0.04564052,0.03609184,0.01977309
1556,137,"Chi-Chi, Taiwan",1999,920,TTN,1096,9999917,7.62,30,55,0,40.21591,80.88,83.31,117.06,272.6,0,NA,NA,NA,0.02755045,7.4105,3.91197,0.02755147,0.02756825,0.02759515,0.02764563,0.02771634,0.027891,0.02822509,0.02977107,0.0320874,0.03375339,0.04642224,0.04993591,0.04064814,0.05330329,0.06230535,0.07406522,0.04902717,0.0193937,0.01792168,0.01996592,0.006993731,0.002865118
1557,137,"Chi-Chi, Taiwan",1999,920,TTN001,1097,99999,7.62,30,55,0,40.21591,52.9,56.56,85.43,272.6,0,NA,NA,NA,0.07516334,12.7636,6.59264,0.07517785,0.07526326,0.07551595,0.07589696,0.07584831,0.07733337,0.08053607,0.09774515,0.116618,0.119552,0.118658,0.149729,0.203007,0.22809,0.189901,0.09879982,0.09603335,0.05649102,0.02494594,0.02152459,0.01207149,0.004930832
1558,137,"Chi-Chi, Taiwan",1999,920,TTN002,1098,99999,7.62,30,55,0,40.21591,65.74,68.71,102.37,473.9,0,NA,NA,NA,0.02696558,5.1723,5.38091,0.0269729,0.02702024,0.02711033,0.02727758,0.02756932,0.02874766,0.02949921,0.03865176,0.0528267,0.05700289,0.07043085,0.05878521,0.07402929,0.04662665,0.04499657,0.04035262,0.0329223,0.02289695,0.0147835,0.01124627,0.009565131,0.004016895
1559,137,"Chi-Chi, Taiwan",1999,920,TTN003,1099,99999,7.62,30,55,0,40.21591,92.86,94.99,127.14,272.6,0,NA,NA,NA,0.02088996,3.09944,3.38946,0.02089433,0.02092688,0.0209833,0.02109675,0.02113633,0.02170657,0.0230346,0.03017562,0.04823668,0.03512777,0.04755906,0.05512825,0.06574195,0.07325215,0.03884095,0.01774882,0.01337279,0.008926895,0.005162075,0.004723667,0.003524658,0.003253298
1560,137,"Chi-Chi, Taiwan",1999,920,TTN004,1100,99999,7.62,30,55,0,40.21591,63.81,66.87,113.03,272.6,0,NA,NA,NA,0.04303123,7.39792,4.87567,0.04304677,0.04312115,0.04324498,0.04345009,0.04371899,0.0445096,0.05242459,0.06801976,0.07096516,0.117552,0.109428,0.116096,0.105648,0.137977,0.105122,0.08938615,0.06197839,0.02661411,0.01390635,0.01633797,0.009119341,0.005581597
1561,137,"Chi-Chi, Taiwan",1999,920,TTN005,1101,99999,7.62,30,55,0,40.21591,80.39,82.84,117.28,473.9,0,NA,NA,NA,0.02489641,8.25235,7.36061,0.02489948,0.02491995,0.02495267,0.02499228,0.0251016,0.02515265,0.02675345,0.02805653,0.03317294,0.04412755,0.04668622,0.05216066,0.06216424,0.06816628,0.07576054,0.04822338,0.04107395,0.02147865,0.01856785,0.02462151,0.01232583,0.006477391
1562,137,"Chi-Chi, Taiwan",1999,920,TTN006,1102,99999,7.62,30,55,0,40.21591,78.73,81.23,116.99,272.6,0,NA,NA,NA,0.02295528,7.0654,6.74488,0.02295609,0.02296751,0.02298198,0.02300399,0.02313023,0.02399991,0.02488005,0.02540982,0.02843459,0.03413581,0.03652515,0.0460829,0.05950467,0.07664798,0.08704647,0.04671776,0.03324836,0.02771579,0.01774444,0.02319839,0.009877853,0.006599686
1563,137,"Chi-Chi, Taiwan",1999,920,TTN007,1103,99999,7.62,30,55,0,40.21591,79.62,82.1,116.95,272.6,0,NA,NA,NA,0.02258633,8.25198,7.27548,0.02258712,0.02260158,0.02262579,0.02266354,0.02271288,0.02298998,0.02345867,0.02399739,0.02443663,0.03176673,0.03628308,0.03118767,0.0410262,0.05335772,0.06359945,0.06431942,0.0488491,0.02345402,0.01956609,0.023313,0.01210057,0.006935777
1564,137,"Chi-Chi, Taiwan",1999,920,TTN008,1104,99999,7.62,30,55,0,40.21591,80.38,82.83,116.65,272.6,0,NA,NA,NA,0.0277584,7.96861,7.75152,0.02775902,0.02776808,0.02778648,0.02780766,0.02786015,0.02805639,0.02798276,0.02913653,0.02986842,0.03308635,0.03845973,0.04413468,0.05178677,0.0651407,0.0980583,0.07862814,0.04987494,0.02252181,0.02619163,0.02388032,0.01318292,0.007711303
1565,137,"Chi-Chi, Taiwan",1999,920,TTN009,1105,99999,7.62,30,55,0,40.21591,81.36,83.78,117.31,272.6,0,NA,NA,NA,0.03301356,8.9571,7.7834,0.03301918,0.03303454,0.03306292,0.0331029,0.03316188,0.03341692,0.03376579,0.03655249,0.03924278,0.04555775,0.05090179,0.07383803,0.0671133,0.06246673,0.08948506,0.07809515,0.05997265,0.02457216,0.02304981,0.02699579,0.0130463,0.006852711
